"id","sessionid","sex","males","females","goattrac","impfa","impba","impku","impam","impin","impcr","impco","imphp","impha","prefa","preba","preku","pream","prein","precr","preco","prehp","preha","gfattrac","gbattrac","gkindunder","gambitious","gintelligent","gcreative","gconfident","gfunny","gpercfunny","partnerid","age","year"
18351099,"1835","M",3,4,4,4,4,5,3,6,3,4,4,4,6,6,6,4,7,5,5,6,6,4,4,5,5,5,4,5,4,4,18352127,25.41666667,"18"
18351099,"1835","M",3,4,4,4,4,5,3,6,3,4,4,4,6,6,6,4,7,5,5,6,6,4,4,4,5,5,4,5,4,3,18352125,25.41666667,"18"
18351099,"1835","M",3,4,4,4,4,5,3,6,3,4,4,4,6,6,6,4,7,5,5,6,6,5,5,5,4,4,4,4,4,4,18352124,25.41666667,"18"
18351099,"1835","M",3,4,5,4,4,5,3,6,3,4,4,4,6,6,6,4,7,5,5,6,6,5,5,5,4,5,4,5,4,4,18352126,25.41666667,"18"
18352124,"1835","F",3,4,1,6,6,7,6,6,5,6,6,5,6,6,7,7,6,5,6,6,5,1,2,5,6,6,3,4,5,4,18351099,17.75,"18"
18352124,"1835","F",3,4,7,6,6,7,6,6,5,6,6,5,6,6,7,7,6,5,6,6,5,6,6,6,7,6,4,7,7,5,18351097,17.75,"18"
18352124,"1835","F",3,4,2,6,6,7,6,6,5,6,6,5,6,6,7,7,6,5,6,6,5,2,3,5,6,6,2,5,2,4,18351098,17.75,"18"
18352125,"1835","F",3,4,5,5,5,6,6,4,4,6,6,6,5,5,7,6,5,6,6,7,7,4,5,4,7,7,6,5,4,4,18351099,17.41666667,"18"
18352125,"1835","F",3,4,7,5,5,6,6,4,4,6,6,6,5,5,7,6,5,6,6,7,7,7,5,4,6,6,6,7,7,5,18351097,17.41666667,"18"
18352125,"1835","F",3,4,5,5,5,6,6,4,4,6,6,6,5,5,7,6,5,6,6,7,7,5,3,6,7,7,6,6,6,6,18351098,17.41666667,"18"
18352126,"1835","F",3,4,4,5,6,7,7,7,3,6,6,5,5,6,7,7,7,3,7,6,5,4,4,5,6,7,7,6,3,3,18351099,18.83333333,"18"
18352126,"1835","F",3,4,4,5,6,7,7,7,3,6,6,5,5,6,7,7,7,3,7,6,5,4,4,5,5,6,4,5,4,3,18351098,18.83333333,"18"
18352126,"1835","F",3,4,7,5,6,7,7,7,3,6,6,5,5,6,7,7,7,3,7,6,5,6,5,6,6,7,4,7,7,2,18351097,18.83333333,"18"
18352127,"1835","F",3,4,5,5,4,7,7,6,7,6,6,6,5,5,6,6,6,6,5,6,5,4,4,6,6,6,5,6,6,4,18351099,19.33333333,"18"
18352127,"1835","F",3,4,6,5,4,7,7,6,7,6,6,6,5,5,6,6,6,6,5,6,5,5,6,6,6,6,5,7,7,4,18351097,19.33333333,"18"
18352127,"1835","F",3,4,4,5,4,7,7,6,7,6,6,6,5,5,6,6,6,6,5,6,5,4,4,5,5,5,5,5,4,2,18351098,19.33333333,"18"
18361100,"1836","M",2,4,6,7,3,6,4,4,5,4,4,6,7,5,6,5,5,6,4,5,6,5,5,6,4,6,4,6,5,4,18362128,19.5,"18"
18361100,"1836","M",2,4,6,7,3,6,4,4,5,4,4,6,7,5,6,5,5,6,4,5,6,6,6,6,4,6,5,6,6,5,18362131,19.5,"18"
18361100,"1836","M",2,4,6,7,3,6,4,4,5,4,4,6,7,5,6,5,5,6,4,5,6,6,6,5,4,6,4,6,4,4,18362129,19.5,"18"
18361100,"1836","M",2,4,5,7,3,6,4,4,5,4,4,6,7,5,6,5,5,6,4,5,6,5,4,5,4,6,4,6,5,4,18362130,19.5,"18"
18361101,"1836","M",2,4,6,4,4,5,4,5,5,4,5,5,4,4,5,5,5,5,4,5,5,6,6,6,5,6,5,6,5,3,18362128,17.25,"18"
18361101,"1836","M",2,4,5,4,4,5,4,5,5,4,5,5,4,4,5,5,5,5,4,5,5,5,5,6,4,6,5,5,5,3,18362131,17.25,"18"
18361101,"1836","M",2,4,4,4,4,5,4,5,5,4,5,5,4,4,5,5,5,5,4,5,5,4,4,5,4,5,5,5,4,1,18362129,17.25,"18"
18361101,"1836","M",2,4,5,4,4,5,4,5,5,4,5,5,4,4,5,5,5,5,4,5,5,4,3,6,5,5,5,6,6,4,18362130,17.25,"18"
18362128,"1836","F",2,4,4,4,3,7,4,4,1,4,6,6,6,5,7,5,5,4,5,6,6,5,4,6,7,6,4,3,4,4,18361101,18.5,"18"
18362128,"1836","F",2,4,4,4,3,7,4,4,1,4,6,6,6,5,7,5,5,4,5,6,6,4,3,6,6,7,4,6,6,5,18361100,18.5,"18"
18362129,"1836","F",2,4,2,4,4,6,5,5,3,5,6,5,6,5,6,6,6,5,5,7,6,2,2,5,5,4,4,6,4,3,18361101,18.41666667,"18"
18362129,"1836","F",2,4,2,4,4,6,5,5,3,5,6,5,6,5,6,6,6,5,5,7,6,2,2,6,5,6,5,6,5,3,18361100,18.41666667,"18"
18362130,"1836","F",2,4,5,5,4,7,5,6,6,5,6,6,5,4,6,5,6,5,5,6,6,6,4,6,7,6,5,7,6,4,18361100,17.58333333,"18"
18362130,"1836","F",2,4,4,5,4,7,5,6,6,5,6,6,5,4,6,5,6,5,5,6,6,5,4,4,5,6,4,4,3,4,18361101,17.58333333,"18"
18362131,"1836","F",2,4,5,4,3,7,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,4,4,4,4,5,4,5,4,4,18361101,21.5,"18"
18362131,"1836","F",2,4,4,4,3,7,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,4,4,4,4,5,4,5,5,4,18361100,21.5,"18"
18371102,"1837","M",4,3,6,6,5,5,5,6,4,4,6,6,6,6,6,6,6,5,5,5,6,5,5,5,4,5,4,5,5,5,18372132,20.33333333,"18"
18371102,"1837","M",4,3,4,6,5,5,5,6,4,4,6,6,6,6,6,6,6,5,5,5,6,3,3,5,6,5,4,5,5,5,18372133,20.33333333,"18"
18371102,"1837","M",4,3,5,6,5,5,5,6,4,4,6,6,6,6,6,6,6,5,5,5,6,4,5,5,5,5,4,6,5,5,18372134,20.33333333,"18"
18371103,"1837","M",4,3,4,6,5,7,6,7,6,5,6,5,7,7,7,7,7,7,7,7,7,3,3,6,4,4,4,4,4,4,18372133,18.83333333,"18"
18371103,"1837","M",4,3,5,6,5,7,6,7,6,5,6,5,7,7,7,7,7,7,7,7,7,5,6,4,3,5,2,6,6,4,18372132,18.83333333,"18"
18371103,"1837","M",4,3,5,6,5,7,6,7,6,5,6,5,7,7,7,7,7,7,7,7,7,5,6,6,5,5,6,5,6,6,18372134,18.83333333,"18"
18371104,"1837","M",4,3,3,5,5,3,3,3,3,6,6,5,5,5,4,4,4,4,6,5,6,3,3,4,4,4,4,6,5,4,18372133,19.16666667,"18"
18371104,"1837","M",4,3,3,5,5,3,3,3,3,6,6,5,5,5,4,4,4,4,6,5,6,4,4,4,6,6,4,5,4,4,18372134,19.16666667,"18"
18371104,"1837","M",4,3,5,5,5,3,3,3,3,6,6,5,5,5,4,4,4,4,6,5,6,5,4,5,4,4,4,3,3,4,18372132,19.16666667,"18"
18371105,"1837","M",4,3,5,6,6,7,5,5,2,6,4,3,6,6,6,5,5,4,4,5,4,4,3,6,6,4,4,6,3,3,18372132,17.91666667,"18"
18371105,"1837","M",4,3,3,6,6,7,5,5,2,6,4,3,6,6,6,5,5,4,4,5,4,3,3,5,2,3,2,6,3,2,18372133,17.91666667,"18"
18371105,"1837","M",4,3,6,6,6,7,5,5,2,6,4,3,6,6,6,5,5,4,4,5,4,5,5,6,5,5,4,6,5,3,18372134,17.91666667,"18"
18372132,"1837","F",4,3,5,5,5,6,5,6,3,6,6,6,5,5,5,5,5,3,5,6,6,4,4,5,5,6,4,6,5,4,18371105,17.58333333,"18"
18372132,"1837","F",4,3,4,5,5,6,5,6,3,6,6,6,5,5,5,5,5,3,5,6,6,4,3,4,6,5,5,6,4,3,18371102,17.58333333,"18"
18372132,"1837","F",4,3,5,5,5,6,5,6,3,6,6,6,5,5,5,5,5,3,5,6,6,5,5,5,5,5,5,5,4,4,18371103,17.58333333,"18"
18372132,"1837","F",4,3,6,5,5,6,5,6,3,6,6,6,5,5,5,5,5,3,5,6,6,5,5,5,5,5,5,6,5,4,18371104,17.58333333,"18"
18372133,"1837","F",4,3,5,4,4,7,7,4,4,4,7,7,4,4,7,7,4,4,4,7,7,5,5,5,5,5,5,6,5,4,18371105,18.25,"18"
18372133,"1837","F",4,3,3,4,4,7,7,4,4,4,7,7,4,4,7,7,4,4,4,7,7,3,4,4,5,5,5,5,5,4,18371102,18.25,"18"
18372133,"1837","F",4,3,6,4,4,7,7,4,4,4,7,7,4,4,7,7,4,4,4,7,7,5,6,5,5,5,5,7,6,5,18371104,18.25,"18"
18372133,"1837","F",4,3,5,4,4,7,7,4,4,4,7,7,4,4,7,7,4,4,4,7,7,5,4,4,5,4,5,5,4,4,18371103,18.25,"18"
18372134,"1837","F",4,3,6,5,4,4,5,6,3,5,5,4,7,7,5,6,7,5,7,6,6,5,5,5,4,5,6,6,6,5,18371103,19.66666667,"18"
18372134,"1837","F",4,3,5,5,4,4,5,6,3,5,5,4,7,7,5,6,7,5,7,6,6,3,3,6,4,4,4,3,3,5,18371105,19.66666667,"18"
18372134,"1837","F",4,3,6,5,4,4,5,6,3,5,5,4,7,7,5,6,7,5,7,6,6,5,4,5,4,5,4,6,6,4,18371104,19.66666667,"18"
18372134,"1837","F",4,3,2,5,4,4,5,6,3,5,5,4,7,7,5,6,7,5,7,6,6,3,3,4,3,5,4,3,4,4,18371102,19.66666667,"18"
18381106,"1838","M",4,4,5,4,4,6,5,5,4,4,6,3,4,4,6,5,6,5,5,6,4,5,5,6,6,6,5,6,6,4,18382136,19,"18"
18381106,"1838","M",4,4,5,4,4,6,5,5,4,4,6,3,4,4,6,5,6,5,5,6,4,5,5,5,6,6,6,5,5,5,18382137,19,"18"
18381106,"1838","M",4,4,5,4,4,6,5,5,4,4,6,3,4,4,6,5,6,5,5,6,4,5,5,5,4,5,4,6,5,4,18382139,19,"18"
18381106,"1838","M",4,4,5,4,4,6,5,5,4,4,6,3,4,4,6,5,6,5,5,6,4,5,5,5,6,6,6,5,4,4,18382138,19,"18"
18381107,"1838","M",4,4,3,5,5,7,5,6,2,5,4,4,5,6,6,6,6,4,6,5,5,2,3,4,5,6,3,3,2,3,18382137,19.25,"18"
18381107,"1838","M",4,4,5,5,5,7,5,6,2,5,4,4,5,6,6,6,6,4,6,5,5,4,4,5,6,6,3,6,5,4,18382136,19.25,"18"
18381107,"1838","M",4,4,4,5,5,7,5,6,2,5,4,4,5,6,6,6,6,4,6,5,5,4,3,5,5,5,4,3,3,4,18382138,19.25,"18"
18381107,"1838","M",4,4,6,5,5,7,5,6,2,5,4,4,5,6,6,6,6,4,6,5,5,5,6,5,7,6,4,5,4,4,18382139,19.25,"18"
18381108,"1838","M",4,4,5,4,4,5,2,6,3,3,5,5,6,5,5,3,6,4,4,5,5,5,4,5,4,5,3,3,4,5,18382138,20.91666667,"18"
18381108,"1838","M",4,4,5,4,4,5,2,6,3,3,5,5,6,5,5,3,6,4,4,5,5,3,6,4,4,5,4,6,5,4,18382136,20.91666667,"18"
18381108,"1838","M",4,4,4,4,4,5,2,6,3,3,5,5,6,5,5,3,6,4,4,5,5,4,4,4,4,5,3,3,4,4,18382139,20.91666667,"18"
18381108,"1838","M",4,4,3,4,4,5,2,6,3,3,5,5,6,5,5,3,6,4,4,5,5,3,4,5,3,3,5,2,3,5,18382137,20.91666667,"18"
18381109,"1838","M",4,4,5,4,4,7,4,6,6,4,7,7,5,6,7,4,7,5,4,6,6,5,5,5,6,6,5,6,6,5,18382136,20.75,"18"
18381109,"1838","M",4,4,5,4,4,7,4,6,6,4,7,7,5,6,7,4,7,5,4,6,6,5,5,6,6,6,6,3,4,5,18382137,20.75,"18"
18381109,"1838","M",4,4,5,4,4,7,4,6,6,4,7,7,5,6,7,4,7,5,4,6,6,5,5,6,6,6,6,4,5,5,18382138,20.75,"18"
18381109,"1838","M",4,4,6,4,4,7,4,6,6,4,7,7,5,6,7,4,7,5,4,6,6,6,6,6,6,6,6,4,4,5,18382139,20.75,"18"
18382136,"1838","F",4,4,3,4,4,5,5,5,5,5,4,4,4,4,6,4,6,5,6,4,5,4,4,5,4,4,5,3,3,5,18381108,19.41666667,"18"
18382136,"1838","F",4,4,3,4,4,5,5,5,5,5,4,4,4,4,6,4,6,5,6,4,5,4,3,4,4,5,4,4,3,5,18381109,19.41666667,"18"
18382136,"1838","F",4,4,4,4,4,5,5,5,5,5,4,4,4,4,6,4,6,5,6,4,5,5,4,3,4,5,4,5,4,4,18381107,19.41666667,"18"
18382136,"1838","F",4,4,5,4,4,5,5,5,5,5,4,4,4,4,6,4,6,5,6,4,5,4,5,3,3,4,3,3,3,4,18381106,19.41666667,"18"
18382137,"1838","F",4,4,4,4,4,7,4,6,5,4,5,5,4,5,7,4,6,5,4,5,5,4,4,5,4,5,4,4,4,1,18381106,19.16666667,"18"
18382137,"1838","F",4,4,4,4,4,7,4,6,5,4,5,5,4,5,7,4,6,5,4,5,5,4,3,5,3,4,4,3,5,2,18381107,19.16666667,"18"
18382137,"1838","F",4,4,4,4,4,7,4,6,5,4,5,5,4,5,7,4,6,5,4,5,5,4,3,4,3,4,3,6,4,2,18381109,19.16666667,"18"
18382137,"1838","F",4,4,4,4,4,7,4,6,5,4,5,5,4,5,7,4,6,5,4,5,5,4,4,5,2,4,4,4,5,3,18381108,19.16666667,"18"
18382138,"1838","F",4,4,6,3,3,7,5,6,3,4,5,6,3,4,7,5,6,3,4,5,6,4,4,4,5,5,4,6,6,4,18381109,21.41666667,"18"
18382138,"1838","F",4,4,5,3,3,7,5,6,3,4,5,6,3,4,7,5,6,3,4,5,6,5,5,4,5,6,5,5,5,2,18381108,21.41666667,"18"
18382138,"1838","F",4,4,5,3,3,7,5,6,3,4,5,6,3,4,7,5,6,3,4,5,6,5,4,6,6,6,4,6,4,1,18381107,21.41666667,"18"
18382138,"1838","F",4,4,6,3,3,7,5,6,3,4,5,6,3,4,7,5,6,3,4,5,6,6,5,4,5,6,4,5,4,1,18381106,21.41666667,"18"
18382139,"1838","F",4,4,3,5,6,7,7,7,5,7,7,7,6,6,7,7,6,4,6,7,7,3,2,5,4,5,4,6,5,4,18381109,20.41666667,"18"
18382139,"1838","F",4,4,3,5,6,7,7,7,5,7,7,7,6,6,7,7,6,4,6,7,7,2,2,4,4,6,4,5,5,4,18381106,20.41666667,"18"
18382139,"1838","F",4,4,3,5,6,7,7,7,5,7,7,7,6,6,7,7,6,4,6,7,7,2,2,4,4,4,4,5,5,4,18381108,20.41666667,"18"
18382139,"1838","F",4,4,4,5,6,7,7,7,5,7,7,7,6,6,7,7,6,4,6,7,7,4,4,4,6,5,4,5,5,4,18381107,20.41666667,"18"
18391110,"1839","M",2,3,6,6,5,7,5,5,4,6,6,6,6,6,7,7,6,5,6,6,6,5,5,5,5,5,4,4,3,3,18392141,17.5,"18"
18391110,"1839","M",2,3,6,6,5,7,5,5,4,6,6,6,6,6,7,7,6,5,6,6,6,6,5,5,5,6,4,6,6,5,18392142,17.5,"18"
18391110,"1839","M",2,3,4,6,5,7,5,5,4,6,6,6,6,6,7,7,6,5,6,6,6,4,4,5,5,5,4,6,5,4,18392140,17.5,"18"
18391111,"1839","M",2,3,7,6,5,7,4,4,4,5,4,4,6,5,6,4,5,6,5,5,6,6,7,6,4,6,4,6,6,5,18392140,19.41666667,"18"
18391111,"1839","M",2,3,4,6,5,7,4,4,4,5,4,4,6,5,6,4,5,6,5,5,6,4,5,6,5,7,5,7,5,5,18392142,19.41666667,"18"
18391111,"1839","M",2,3,7,6,5,7,4,4,4,5,4,4,6,5,6,4,5,6,5,5,6,7,7,6,5,6,5,7,6,5,18392141,19.41666667,"18"
18392140,"1839","F",2,3,6,4,4,7,7,5,6,6,5,6,4,4,6,7,6,6,6,5,6,7,3,5,5,5,5,6,4,4,18391110,19.16666667,"18"
18392140,"1839","F",2,3,5,4,4,7,7,5,6,6,5,6,4,4,6,7,6,6,6,5,6,4,3,5,5,5,4,4,4,4,18391111,19.16666667,"18"
18392141,"1839","F",2,3,2,6,5,7,4,5,4,5,6,6,6,6,6,5,6,7,5,7,7,3,4,5,4,4,4,5,5,4,18391111,18,"18"
18392141,"1839","F",2,3,5,6,5,7,4,5,4,5,6,6,6,6,6,5,6,7,5,7,7,5,3,5,6,5,4,4,3,3,18391110,18,"18"
18392142,"1839","F",2,3,5,6,5,7,5,7,4,5,7,4,6,5,7,6,7,5,6,7,5,6,6,6,6,6,4,6,4,4,18391111,19.41666667,"18"
18392142,"1839","F",2,3,5,6,5,7,5,7,4,5,7,4,6,5,7,6,7,5,6,7,5,5,6,6,6,6,4,6,5,4,18391110,19.41666667,"18"
18401112,"1840","M",3,3,6,4,4,6,3,6,1,3,4,6,4,5,5,4,6,3,5,3,5,5,6,5,6,6,4,6,5,5,18402143,23.83333333,"18"
18401112,"1840","M",3,3,4,4,4,6,3,6,1,3,4,6,4,5,5,4,6,3,5,3,5,5,4,5,6,5,4,6,5,4,18402145,23.83333333,"18"
18401112,"1840","M",3,3,6,4,4,6,3,6,1,3,4,6,4,5,5,4,6,3,5,3,5,6,6,4,5,5,4,5,4,4,18402144,23.83333333,"18"
18401113,"1840","M",3,3,5,7,6,7,6,6,5,4,6,6,6,6,7,6,7,5,5,6,6,4,4,6,5,6,6,6,5,5,18402143,17.58333333,"18"
18401113,"1840","M",3,3,4,7,6,7,6,6,5,4,6,6,6,6,7,6,7,5,5,6,6,3,5,4,3,4,3,4,4,4,18402144,17.58333333,"18"
18401113,"1840","M",3,3,5,7,6,7,6,6,5,4,6,6,6,6,7,6,7,5,5,6,6,5,5,6,5,5,5,5,5,5,18402145,17.58333333,"18"
18401114,"1840","M",3,3,4,5,5,7,3,6,5,5,5,4,4,4,6,3,5,5,4,5,5,5,4,5,4,5,5,4,5,4,18402143,30.33333333,"18"
18401114,"1840","M",3,3,4,5,5,7,3,6,5,5,5,4,4,4,6,3,5,5,4,5,5,4,4,4,4,3,4,4,5,4,18402144,30.33333333,"18"
18401114,"1840","M",3,3,4,5,5,7,3,6,5,5,5,4,4,4,6,3,5,5,4,5,5,4,4,5,4,5,4,5,4,4,18402145,30.33333333,"18"
18402143,"1840","F",3,3,3,4,4,5,5,4,4,5,5,4,5,5,6,6,4,4,5,5,5,3,4,4,3,3,3,3,6,5,18401112,18,"18"
18402143,"1840","F",3,3,4,4,4,5,5,4,4,5,5,4,5,5,6,6,4,4,5,5,5,3,4,4,3,6,3,6,3,4,18401114,18,"18"
18402143,"1840","F",3,3,5,4,4,5,5,4,4,5,5,4,5,5,6,6,4,4,5,5,5,4,3,3,5,6,3,4,3,3,18401113,18,"18"
18402144,"1840","F",3,3,4,3,1,7,6,4,2,6,6,3,4,4,6,6,4,5,4,5,4,4,5,4,5,5,3,4,3,3,18401113,17.83333333,"18"
18402144,"1840","F",3,3,4,3,1,7,6,4,2,6,6,3,4,4,6,6,4,5,4,5,4,4,4,4,4,5,4,6,4,3,18401112,17.83333333,"18"
18402144,"1840","F",3,3,4,3,1,7,6,4,2,6,6,3,4,4,6,6,4,5,4,5,4,4,4,5,5,5,4,7,5,4,18401114,17.83333333,"18"
18402145,"1840","F",3,3,4,6,6,7,4,6,5,6,7,6,6,5,7,5,5,5,5,7,7,4,4,5,5,4,5,4,4,3,18401112,18.66666667,"18"
18402145,"1840","F",3,3,4,6,6,7,4,6,5,6,7,6,6,5,7,5,5,5,5,7,7,5,4,5,6,5,4,5,4,3,18401113,18.66666667,"18"
18402145,"1840","F",3,3,5,6,6,7,4,6,5,6,7,6,6,5,7,5,5,5,5,7,7,4,6,6,6,5,6,5,5,4,18401114,18.66666667,"18"
18411115,"1841","M",2,4,4,4,4,5,4,6,4,5,5,4,6,6,6,5,6,4,4,6,4,4,4,5,4,3,4,4,4,5,18412149,18.08333333,"18"
18411115,"1841","M",2,4,5,4,4,5,4,6,4,5,5,4,6,6,6,5,6,4,4,6,4,5,5,5,7,4,5,6,6,5,18412147,18.08333333,"18"
18411115,"1841","M",2,4,2,4,4,5,4,6,4,5,5,4,6,6,6,5,6,4,4,6,4,3,3,5,5,6,4,5,3,5,18412148,18.08333333,"18"
18411115,"1841","M",2,4,3,4,4,5,4,6,4,5,5,4,6,6,6,5,6,4,4,6,4,4,3,5,4,5,4,5,4,4,18412146,18.08333333,"18"
18411117,"1841","M",2,4,6,6,6,6,5,5,4,6,6,6,6,6,6,5,5,5,6,6,6,5,5,6,6,6,5,6,5,5,18412148,17.75,"18"
18411117,"1841","M",2,4,4,6,6,6,5,5,4,6,6,6,6,6,6,5,5,5,6,6,6,5,4,6,6,5,5,6,6,4,18412146,17.75,"18"
18411117,"1841","M",2,4,7,6,6,6,5,5,4,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,18412147,17.75,"18"
18411117,"1841","M",2,4,5,6,6,6,5,5,4,6,6,6,6,6,6,5,5,5,6,6,6,5,5,6,5,5,5,5,5,4,18412149,17.75,"18"
18412146,"1841","F",2,4,3,6,5,7,5,5,5,5,6,6,6,5,6,5,5,5,5,6,6,3,5,5,6,6,5,6,4,4,18411115,17.41666667,"18"
18412146,"1841","F",2,4,6,6,5,7,5,5,5,5,6,6,6,5,6,5,5,5,5,6,6,5,6,6,5,4,5,6,5,5,18411117,17.41666667,"18"
18412147,"1841","F",2,4,5,5,5,7,6,6,2,7,7,6,7,6,7,7,5,3,7,7,6,5,4,4,4,6,5,6,6,4,18411115,18.83333333,"18"
18412147,"1841","F",2,4,6,5,5,7,6,6,2,7,7,6,7,6,7,7,5,3,7,7,6,6,6,7,7,7,7,7,7,7,18411117,18.83333333,"18"
18412148,"1841","F",2,4,7,4,4,6,4,4,4,6,7,5,6,5,6,4,5,4,7,6,6,7,6,7,5,6,6,7,7,5,18411117,18.16666667,"18"
18412148,"1841","F",2,4,5,4,4,6,4,4,4,6,7,5,6,5,6,4,5,4,7,6,6,5,4,4,5,6,5,6,6,5,18411115,18.16666667,"18"
18412149,"1841","F",2,4,2,7,7,7,7,6,4,7,7,7,6,7,7,7,6,5,6,7,6,2,2,5,5,2,5,5,6,5,18411115,17.83333333,"18"
18412149,"1841","F",2,4,5,7,7,7,7,6,4,7,7,7,6,7,7,7,6,5,6,7,6,6,5,7,6,5,6,7,6,6,18411117,17.83333333,"18"
19011002,"1901","F",4,3,6,6,4,7,5,5,2,5,5,6,6,6,7,6,5,2,5,7,7,6,5,3,6,5,3,6,4,3,19012001,35.08333333,"19"
19011002,"1901","F",4,3,4,6,4,7,5,5,2,5,5,6,6,6,7,6,5,2,5,7,7,4,4,5,6,6,3,4,3,4,19012003,35.08333333,"19"
19011002,"1901","F",4,3,3,6,4,7,5,5,2,5,5,6,6,6,7,6,5,2,5,7,7,3,3,4,5,6,3,5,4,4,19012002,35.08333333,"19"
19011002,"1901","F",4,3,5,6,4,7,5,5,2,5,5,6,6,6,7,6,5,2,5,7,7,6,4,6,5,5,4,4,3,4,19012004,35.08333333,"19"
19011003,"1901","F",4,3,3,4,4,5,5,5,3,5,4,4,6,5,6,5,5,2,5,5,5,4,2,4,4,4,4,4,4,3,19012002,17.91666667,"19"
19011003,"1901","F",4,3,4,4,4,5,5,5,3,5,4,4,6,5,6,5,5,2,5,5,5,4,4,5,5,6,4,4,4,3,19012004,17.91666667,"19"
19011003,"1901","F",4,3,4,4,4,5,5,5,3,5,4,4,6,5,6,5,5,2,5,5,5,3,4,5,4,4,4,4,5,3,19012001,17.91666667,"19"
19011003,"1901","F",4,3,2,4,4,5,5,5,3,5,4,4,6,5,6,5,5,2,5,5,5,2,2,4,6,5,3,5,4,4,19012003,17.91666667,"19"
19011004,"1901","F",4,3,5,3,3,6,5,5,4,5,6,6,5,4,6,6,4,4,5,7,5,4,4,5,5,6,4,6,4,4,19012002,18.41666667,"19"
19011004,"1901","F",4,3,4,3,3,6,5,5,4,5,6,6,5,4,6,6,4,4,5,7,5,3,4,4,4,4,3,5,4,3,19012001,18.41666667,"19"
19011004,"1901","F",4,3,5,3,3,6,5,5,4,5,6,6,5,4,6,6,4,4,5,7,5,5,5,5,5,6,4,5,4,4,19012004,18.41666667,"19"
19011004,"1901","F",4,3,4,3,3,6,5,5,4,5,6,6,5,4,6,6,4,4,5,7,5,3,4,5,5,5,4,5,4,4,19012003,18.41666667,"19"
19012001,"1901","M",4,3,1,6,4,5,5,6,5,6,5,7,6,4,5,5,6,5,6,4,7,2,1,5,3,3,5,2,4,4,19011004,18.75,"19"
19012001,"1901","M",4,3,6,6,4,5,5,6,5,6,5,7,6,4,5,5,6,5,6,4,7,6,5,4,3,4,5,6,5,4,19011003,18.75,"19"
19012001,"1901","M",4,3,4,6,4,5,5,6,5,6,5,7,6,4,5,5,6,5,6,4,7,4,4,4,4,5,3,6,3,3,19011002,18.75,"19"
19012002,"1901","M",4,3,4,4,4,7,7,7,4,5,7,7,5,5,6,6,6,4,6,5,6,4,4,6,4,5,4,5,6,4,19011004,18.83333333,"19"
19012002,"1901","M",4,3,4,4,4,7,7,7,4,5,7,7,5,5,6,6,6,4,6,5,6,4,4,6,6,6,4,6,4,4,19011002,18.83333333,"19"
19012002,"1901","M",4,3,4,4,4,7,7,7,4,5,7,7,5,5,6,6,6,4,6,5,6,4,4,5,4,5,4,4,4,5,19011003,18.83333333,"19"
19012003,"1901","M",4,3,3,4,5,5,5,5,7,6,7,7,4,5,5,5,5,6,5,7,7,3,2,4,5,4,4,4,4,3,19011004,22.66666667,"19"
19012003,"1901","M",4,3,4,4,5,5,5,5,7,6,7,7,4,5,5,5,5,6,5,7,7,4,3,4,4,4,4,3,5,5,19011003,22.66666667,"19"
19012003,"1901","M",4,3,5,4,5,5,5,5,7,6,7,7,4,5,5,5,5,6,5,7,7,4,5,5,4,5,5,5,4,3,19011002,22.66666667,"19"
19012004,"1901","M",4,3,5,4,4,7,5,4,2,2,2,1,5,5,6,6,5,5,4,4,4,5,4,5,4,6,4,6,5,3,19011002,17.5,"19"
19012004,"1901","M",4,3,5,4,4,7,5,4,2,2,2,1,5,5,6,6,5,5,4,4,4,4,4,3,3,4,4,5,3,3,19011003,17.5,"19"
19012004,"1901","M",4,3,3,4,4,7,5,4,2,2,2,1,5,5,6,6,5,5,4,4,4,4,3,5,4,5,5,5,4,4,19011004,17.5,"19"
19021006,"1902","F",4,3,6,5,5,7,2,4,2,4,5,4,6,5,7,4,5,4,5,6,5,6,5,5,5,5,5,4,5,4,19022007,17.66666667,"19"
19021006,"1902","F",4,3,5,5,5,7,2,4,2,4,5,4,6,5,7,4,5,4,5,6,5,5,4,5,5,5,5,5,5,4,19022006,17.66666667,"19"
19021006,"1902","F",4,3,5,5,5,7,2,4,2,4,5,4,6,5,7,4,5,4,5,6,5,6,5,5,6,6,5,5,4,4,19022008,17.66666667,"19"
19021006,"1902","F",4,3,4,5,5,7,2,4,2,4,5,4,6,5,7,4,5,4,5,6,5,5,4,5,6,5,5,4,4,4,19022005,17.66666667,"19"
19021007,"1902","F",4,3,7,3,3,6,7,7,6,6,4,4,7,6,7,7,7,7,7,7,7,7,7,5,6,7,5,7,5,5,19022008,20.33333333,"19"
19021007,"1902","F",4,3,6,3,3,6,7,7,6,6,4,4,7,6,7,7,7,7,7,7,7,5,5,4,4,4,4,7,5,4,19022006,20.33333333,"19"
19021007,"1902","F",4,3,3,3,3,6,7,7,6,6,4,4,7,6,7,7,7,7,7,7,7,4,3,4,4,4,4,3,2,4,19022005,20.33333333,"19"
19021007,"1902","F",4,3,7,3,3,6,7,7,6,6,4,4,7,6,7,7,7,7,7,7,7,7,5,6,6,7,6,7,7,5,19022007,20.33333333,"19"
